,tweets,id,len,date,source,likes,retweets,sentiment
122,"PECK EYE OF CANCER
#FuckCancer",1165825046264340480,30,2019-08-26 03:15:25,Twitter Web App,0,0,0
123,#RIPBUDDIE. This was my shit!! Me and Chris Wall (RIP) used to be in his Ford Ranger killing this. “I got more Grams than Teddy” is still a hard ass bar wherever you are. If you were outside in Atlanta that summer.. you know. They had a moment forreal. And again..#FuckCancer. https://t.co/zZEQGuIBg0,1165822507489943552,300,2019-08-26 03:05:20,Twitter for iPhone,1,0,1
124,Just because it's Sunday #fuckcancer,1165820381015490560,36,2019-08-26 02:56:53,Twitter for Android,0,0,0
125,"I recently found out a guy I was friends with in college died of cancer. 

I feel quite sad and my heart aches a little. 

#fuckcancer",1165819703496982528,134,2019-08-26 02:54:11,Twitter for iPhone,8,0,-1
126,"New Sunday Song! Ever get your throat cut? I have!

#MagiSings #truestory #singersongwriter #comedy #writer #writerslife #FisforCancer #actorslife #fuckcancer https://t.co/8HyeIEHg2y",1165819574773698560,182,2019-08-26 02:53:41,Twitter Web Client,5,1,1
127,"I didn’t expect to be discussing palliative care, comfort measures &amp; explaining DNR protocol to my Mom so soon. I thought we had more time, I want more time 💔 #FuckCancer",1165816485354385408,174,2019-08-26 02:41:24,Twitter for iPhone,2,0,1
128,@huntdawg211 @AkaWily Not even lying my mom just went through the same thing🥺❤️#fuckcancer,1165813604848996352,90,2019-08-26 02:29:57,Twitter for iPhone,1,0,0
129,"Sporadic Sunday Stream! 🔴Going LIVE🎥! #1 foul mouthed puppet 👹streamer on 
@WatchMixer
 
https://t.co/N06mMIzHFn

!Let's get it! LET's GO!

#mixer #streamer #puppet #FUCKcancer https://t.co/0sWYF3eeYP",1165813029197492224,200,2019-08-26 02:27:40,Twitter Web App,4,2,1
130,"“Soon You’ll Get Better” by @taylorswift13 is absolutely heartbreaking to listen to but helps those of us coping with cancer in our own families feel a little less alone. Thank you for a beautiful song, Taylor. #fuckcancer 🎀💕 https://t.co/Afp13IZToo",1165809154872815616,249,2019-08-26 02:12:16,Twitter for iPhone,1,0,1
131,I’m so happy this song didn’t exist when my grandma was alive because I would not be okay #fuckcancer https://t.co/WYxRcSiObN,1165805465227464704,125,2019-08-26 01:57:37,Twitter for iPhone,1,0,1
132,Today marked my fiancé’s 2 year #cancer anniversary! 2 years ago he found out he had chances and needed 9 weeks of Chemo!  It was 9 weeks of hell and I’m so happy that he is now almost 2 years Cancer free! #Fuckcancer #cancerfree,1165804880038023168,229,2019-08-26 01:55:17,Twitter for iPhone,2,0,1
133,"A cool gift from a solid kid.. skeleton key from the mutter museum.. #azzholdujour #masshole #marden #mardenized #fuckcancer #boston #kamekazephotography this will be my chemo token.. @ Manchester, New Hampshire https://t.co/5Qtl4Gcqg3",1165804769857818624,235,2019-08-26 01:54:51,Instagram,1,0,1
134,Hold yo head brudda #FuckCancer https://t.co/gQplJTxoKi,1165804047623970817,55,2019-08-26 01:51:59,Twitter for iPhone,0,0,0
135,@huntdawg211 Damn bro that’s amazing!! I am really happy to hear that and I am glad she beat it! #FuckCancer,1165803970952126464,108,2019-08-26 01:51:40,Twitter for iPhone,1,0,1
136,#fuckcancer too many lost. :(,1165802741719064576,29,2019-08-26 01:46:47,Twitter Web App,0,0,1
137,"@GonzoOddBird #FuckCancer #InTheAss #NoLube

Sorry to hear 😔",1165800965192241152,60,2019-08-26 01:39:44,Twitter for iPhone,1,0,-1
138,"You wanna know what having a bad day is......

My wife’s co worker found out he had cancer a few months ago, which is awful enough. And his fucking dog died today. Jfc. Sent a message saying he could really use his best friend... 💔💔💔💔💔💔💔💔

#FuckCancer 

RIP Bailey https://t.co/1Wf5lA5qtm",1165799797778833408,288,2019-08-26 01:35:05,Twitter for iPad,18,0,-1
139,I hope the cosmic forces that be bring my family and I some good energy soon. This year has been so hard. Not only for me but my family..... Got a lot tougher today..... #FuckCancer,1165796923573489664,181,2019-08-26 01:23:40,Twitter for iPhone,38,0,1
140,It was such a blessing to be able to help put together this camp and create this video. Seeing the basketball community come together and fight with Luvy was so amazing. #LuvyStrong #FuckCancer https://t.co/KcclqCt2Ws,1165796573046964225,217,2019-08-26 01:22:17,Twitter for iPhone,0,0,1
141,Wow @TeenMom_OG ... did you bring Mackenzie on the show just to make me cry every week? Her poor mother and family :( #icant #fuckcancer,1165796521398292481,136,2019-08-26 01:22:04,Twitter Web App,0,0,-1
142,@huntdawg211 @ItsRedFusion Let’s goo that is Amazing #FuckCancer,1165793925971333121,64,2019-08-26 01:11:46,Twitter for iPhone,1,0,1
143,"I miss my mother so much specially in moments in life like these where I send of my son to his first day of class, she’d be so proud of me and her grandson. 🥺❤️ #fuckcancer #IMissYou",1165793112972845056,182,2019-08-26 01:08:32,Twitter for iPhone,2,0,1
144,Lost a family member today. Didn’t know her well with her being in Ontario but #fuckcancer,1165792629428113409,90,2019-08-26 01:06:36,Twitter for iPhone,1,0,0
145,"My unc passed at 3 today, I WILL FOREVER MISS YOU, I APOLOGIZE FOR EVERYTHING I SAID. #FUCKCANCER TOOK AWAY A GOOD MAN THAT WAS SO FUNNY AND STILL NEEDED TO BE HERE. I LOVE YOU UNC 🕊️👼💙",1165792386439495682,185,2019-08-26 01:05:38,Twitter for Android,0,0,1
146,#FuckCancer for the win! https://t.co/7171SJLHbc,1165791430759129089,48,2019-08-26 01:01:51,Twitter for iPhone,0,0,1
147,I’m blasting Lean With It Rock With It for the rest of the night #FuckCancer,1165790160140808192,76,2019-08-26 00:56:48,Twitter for iPhone,0,0,0
148,Everyday is still a struggle knowing my momma is fighting one of the hardest battles out there!! #FUCKCANCER 💯,1165789851699990528,110,2019-08-26 00:55:34,Twitter for iPhone,0,0,-1
149,"https://t.co/oo7ALp0GU1 please consider donating, or at least sharing for this family. #fuckcancer",1165787591121096704,98,2019-08-26 00:46:35,Twitter for iPhone,0,0,-1
150,"@TheRealLA__ Lane, personal life always trumps work. Family always comes first. That is what is important. Work should always be set aside for family. Get your mind right brother. Tomorrow is a new day! #fuckcancer #familyfirst",1165786121349062663,227,2019-08-26 00:40:45,Twitter for Android,1,0,1
151,A FUCKING LEGEND #FUCKCANCER #LLWEEWEE https://t.co/J2OnkkDy45,1165785672231333889,62,2019-08-26 00:38:58,Twitter for Android,0,0,-1
152,"Help make it happen for Cancer Killer on @indiegogo https://t.co/6vKCEAxJN0
#CannabisIsMedicine #FuckCancer #RSO",1165784902475886592,112,2019-08-26 00:35:54,Twitter Web Client,1,0,0
153,Damn. Rest In Peace and #fuckcancer https://t.co/1t14vaffL0,1165784230019948544,59,2019-08-26 00:33:14,Twitter for iPhone,0,0,0
154,Had a good day at the gym. But then came home to find my dog having a bad  day. #fuckcancer,1165783644042121222,91,2019-08-26 00:30:54,Twitter for Android,0,0,1
155,@TheRealLA__ @MattLoede Praying for him.  Praying for your wife.  Praying for my uncle. #FuckCancer,1165781102809796614,99,2019-08-26 00:20:48,Twitter for iPhone,2,0,0
156,"You might recall me asking for support for a Go Fund Me page for Kristian, the son of a beautiful friend of mine. I've just received the news that he passed away over the weekend and we are all devastated.  RIP Kristian 💔

#FuckCancer",1165779568067612672,234,2019-08-26 00:14:42,Twitter Web App,7,0,1
157,@LolaGrace888 @rickygervais Was waiting for a week of tough anniversaries to pass before I even considered it; my brother’s passing (8/11) &amp; friend’s bday (8/14). An annual event I always attended with my friend is next Saturday. It will be the 1st one I go to without him. #fuckcancer,1165778929678000128,289,2019-08-26 00:12:10,Twitter for iPhone,2,0,-1
158,Please please pray for my Nana ❤️ #fuckcancer,1165778813260840961,45,2019-08-26 00:11:42,Twitter for iPhone,22,0,0
159,"3)...Ladies, if you have any of the symptoms in this chart, please don’t ignore them &amp; see your doc right away! Luckily if I do have cancer it will most likely be very early and I’m extremely glad that whatever it is, is being caught now and not later. #fuckcancer #savethetatas",1165778300524015618,282,2019-08-26 00:09:40,Twitter for iPhone,3,0,1
160,"I was gon say something clever about white blood cells and white tees but I digress.
 #FuckCancer https://t.co/jGscCIAn6X",1165776209441153025,121,2019-08-26 00:01:22,Twitter for iPhone,0,0,1
161,RIP Buddie From Dem Franchize Boyz. #FuckCancer #RealAtlanta,1165775671240667136,60,2019-08-25 23:59:13,Twitter for iPhone,0,0,0
162,"r.i.p. to my mf cousin man😪 we coming back to the A for you, we not gone miss yo funeral man. #LLWEEWEE #FUCKCANCER https://t.co/rYeI0Ufcri",1165775666647838720,139,2019-08-25 23:59:12,Twitter for iPhone,5,0,0
163,"Fantastic weekend up here in Manchester decided to spend an extra day, and here I wasn’t going to come... #azzholdujour #masshole #marden #mardenized #fuckcancer #boston #kamekazephotography #manchesternh @… https://t.co/3cFcPPPRZp",1165772131394904064,231,2019-08-25 23:45:09,Instagram,0,0,1
164,"I want to remember everything about you, my sweet boy. 
You’re doing really poorly today, and it’s breaking my heart. 
#Merlin #heartdog #love #myboy #dogsofinstagram #muttsofinstagram #fuckcancer #cancersucks #💔… https://t.co/1MVy9A59kB",1165771451200225280,237,2019-08-25 23:42:27,Instagram,0,0,1
165,Fuck cancer #fuckcancer why isn’t there a cure yet?,1165769719749783552,51,2019-08-25 23:35:34,Twitter for iPhone,1,0,-1
166,@LadyLavinias Wear it everyday. #FuckCancer https://t.co/b6hyV76m0e,1165768630979584000,67,2019-08-25 23:31:15,Twitter for iPhone,1,0,-1
167,Omg🥰! Thank you to everyone who came out to support last night and to those who donated. I really appreciate the love and energy you guys had.💕💕🥳🥳🥰❤️ #fuckcancer,1165765925120991232,161,2019-08-25 23:20:30,Twitter for iPhone,9,7,1
168,"This year I am proudly supporting The Terry Fox Foundation as a #cancersurvivor. It's time to say Fu*k You to cancer! It's time to end this horrible disease! To sponsor me, see link below #TerryFox #FuckCancer #cancer
https://t.co/4UXpwni0H3",1165765367618265088,241,2019-08-25 23:18:17,Twitter for Android,0,0,-1
169,Part 1 to promote everyone getting themselves checked at least annually! Cancer doesn't neccessary hurt or give off big neon signs. #fuckcancer If you ignore things you could have bigger troubles. I really had no signs that I had cancer and almost died instead. https://t.co/uWGTFdQU8Q,1165765113996988416,285,2019-08-25 23:17:16,Twitter for Android,1,0,-1
170,@XXL Damn Wtf Smh #FuckCancer,1165763592718864385,29,2019-08-25 23:11:14,Twitter for Android,0,0,-1
171,"This is4those ofUwho would rather have the story told2you,instead of reading it.i will try2put up a little bit each day about @Grimezsz #boycottgrimes &amp; @elonmusk #teamElon &amp; a tiny bit about me, maybe I can convince someone2 get a mammogram #fuckcancer or go4their check up https://t.co/O2MVHbw9Cv",1165761153525399552,306,2019-08-25 23:01:32,Twitter for Android,1,0,-1
172,I don’t post my personal life on here but my mom got diagnosed with breast cancer in January of this year.. She went through chemo and surgery and she was told today she is cancer free!!! I’m so proud of her through this crazy ass road she went through.. #fuckcancer,1165761087230435329,266,2019-08-25 23:01:16,Twitter for iPhone,63,8,1
173,@dc_mma 🙏🏼🙏🏼 AnD ALSO  #FUCKCANCER,1165760829679165441,34,2019-08-25 23:00:15,Twitter for Android,1,0,0
174,"My Prayers goes out to the Dem Franchise Boys on the loss of they Bro Buddy Prayers to them and his Family. 

#FuckCancer",1165760611399208961,121,2019-08-25 22:59:23,Twitter for iPhone,0,0,0
175,@BBCSport All my prayers for his speedy recovery. #FuckCancer,1165760441752150019,61,2019-08-25 22:58:42,Twitter for Android,3,0,0
176,So I did a thing. I met up with some #cancer support ladies in #Savannah this weekend. And covered my #breastcancer port #scar. #FuckCancer Thanks @1kimberlyreed https://t.co/jihHAj6eys #owl #tattoo https://t.co/hVGMcdkfVj,1165759785943408641,222,2019-08-25 22:56:06,Twitter for iPhone,3,0,1
177,RIP Buddie from Dem Franchise Boyz #FuckCancer,1165758944389869573,46,2019-08-25 22:52:45,Twitter for iPhone,0,1,0
178,"My first “secondary cancer friend” who kept me together when I was falling apart at diagnosis, has died.I hate this- it is relentless. The longer you are alive with this disease the more losses you suffer.We make friends knowing death is around the corner #Fuckcancer #bccww",1165758471029043200,274,2019-08-25 22:50:52,Twitter for iPhone,61,7,-1
179,Breaking out my white tall tee to pay respects #FuckCancer https://t.co/9k1kmNj6zd,1165756938216280065,82,2019-08-25 22:44:47,Twitter for Android,0,1,0
180,"‘I bounce in the club, so the h*es call me Rocky’ 🙏🏾
_
#Buddie of #DemFranchizeBoyz has lost his battle with cancer 😔 #fuckcancer https://t.co/5iQ4xvWMRa",1165755693468508160,153,2019-08-25 22:39:50,Twitter for iPhone,116,60,0
181,"This is so fucked up. It doesnt say what stage, but in any case Cancer is terrible. I hope we dont lose our moon to Cancer.  #FuckCancer https://t.co/OJnv58M363",1165755028063363072,160,2019-08-25 22:37:12,Twitter for Android,3,0,-1
182,@eastsideinz @XXL basically he was still young tho!! that’s the problem. #FuckCancer,1165754634595684353,84,2019-08-25 22:35:38,Twitter for iPhone,18,2,1
183,Y’all niggas better stream some Dem Franchise Boyz music in honor of Buddie 🙏🏾😪 #fuckcancer,1165754582796054529,91,2019-08-25 22:35:25,Twitter for iPhone,0,0,1
184,"‘I bounce in the club, so the h*es call me Rocky’ 🙏🏾
_
Buddie of Dem Franchize Boyz has lost his battle with cancer 😔 #fuckcancer https://t.co/cZ9JxEAAwO",1165754032302034944,153,2019-08-25 22:33:14,Instagram,3,0,0
185,"Strength and beauty...
.
.
.
.
.
.
.
#hasselblad #fuckcancer👊 #fuckcancer🎀 #fuckcancer #amazingportrait #bnwphotography #portraits #percho #percyo #melbournephotographer #perth #ishootlife #noretouching #sooc @… https://t.co/vNT0Ob5jp7",1165753332880875520,235,2019-08-25 22:30:27,Instagram,0,0,0
186,"rest up cuzzo, you faught a hard battle &amp; you will be missed ❤ #LLWEEWEE #FUCKCANCER #weefli https://t.co/TXZ575PGiE",1165752923139313666,120,2019-08-25 22:28:50,Twitter for Android,1,1,-1
187,Your fight and bravery are commendable. Something no father or parent should endure! RIP HARRY FLATT #fuckcancer https://t.co/jfFMgoj7Ls,1165751774118105088,136,2019-08-25 22:24:16,Twitter for iPhone,1,0,0
188,This visit to MD Anderson made things real but my boy is in good spirits and killing this shit @BOOKERRRRRR  #FuckCancer #TeamBooker,1165751282965078022,132,2019-08-25 22:22:19,Twitter for iPhone,0,0,1
189,Rip buddie #demfranchizeboyz #FuckCancer,1165750840965156864,40,2019-08-25 22:20:33,Twitter for iPhone,1,0,0
190,I wake up and feel like there is a big grey cloud above me. Not ready for this funeral Tuesday #FuckCancer,1165750630205612032,106,2019-08-25 22:19:43,Twitter for Android,0,0,-1
191,"So, yesterday I worked inside and outside. My dog followed me while I mowed....alternating between that and getting in the pond to cool off. 

He sure doesn't act sick. Maybe he's not. Wednesday, he gets the growth removed and we shall see once back from pathology.  #FuckCancer",1165748649881722887,278,2019-08-25 22:11:51,Twitter for iPad,3,0,1
192,Fuck You mean yeen seen buddy on the block #RIP Buddy #FuckCancer https://t.co/XYHhoUz2JB,1165747544925908992,89,2019-08-25 22:07:27,Twitter for iPhone,0,1,-1
193,"Posted withrepost • @jermainedupri 🙏🏾🕊🕊 “They call me Doctor Doc
I prescribe what a nigga need” #ripbuddy may your soul rest easy #demfranchiseboyz. #fuckcancer https://t.co/svcHGwnGIb",1165746436476198912,184,2019-08-25 22:03:03,Instagram,0,0,1
194,Me irl 😔. I'll need to shave my head soon; probably a day or 2 before my 2nd round on Thursday. 💪💙 #fuckcancer https://t.co/9oahLeDldb,1165744225004261377,134,2019-08-25 21:54:16,Twitter for Android,1,0,-1
